,movie_id,budget,original_language,popularity,release_date,runtime,runtime_cat,revenue,sw_lang_en,sw_web_presence,sw_has_poster,sw_tagline,keyword_cnt,release_year,release_month,high_release_month,release_day,seasonality,sw_collection,producers_cnt,countries_cnt,lang_US,lang_FR,lang_RU,lang_ES,lang_JA,keywords_cnt,actor0_movies_cnt,actor0_movies_5y_cnt,actor1_movies_cnt,actor1_movies_5y_cnt,actor2_movies_cnt,actor2_movies_5y_cnt,sw_female_actor0,sw_female_actor1,sw_female_actor2,sw_male_actor0,sw_male_actor1,sw_male_actor2,actor0_prev_revenue,actor1_prev_revenue,actor2_prev_revenue,director_movies_cnt,director_movies_5y_cnt,genre_adventure,genre_fantasy,genre_animation,genre_drama,genre_horror,genre_action,genre_comedy,genre_history,genre_western,genre_thriller,genre_crime,genre_documentary,genre_science_fiction,genre_mystery,genre_music,genre_romance,genre_family,genre_war,genre_foreign,depart_Art,depart_Camera,depart_Crew,depart_Custom_Mkup,depart_Directing,depart_Editing,depart_Lighting,depart_Production,depart_Sound,depart_Visual_Effects,depart_Writing,depart_Art_female,depart_Camera_female,depart_Crew_female,depart_Custom_Mkup_female,depart_Directing_female,depart_Editing_female,depart_Lighting_female,depart_Production_female,depart_Sound_female,depart_Visual_Effects_female,depart_Writing_female
47,48,44000000,en,20.328822,2015-12-25,167.0,Large,155760117.0,1,1,1,1,8,2015.0,12.0,1,25.0,32322910.0,0,3.0,1,1,0,0,1,0,8,65,14,24,2,13,0,0.0,0.0,1.0,1.0,1.0,0.0,1519557910.0,1506249360.0,152368585.0,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,10.0,4.0,7.0,13.0,2.0,5.0,0.0,11.0,14.0,10.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
48,49,0,en,8.984386,2017-03-24,94.0,Medium,653951.0,1,0,1,0,8,2017.0,3.0,0,24.0,-7149862.0,0,1.0,1,1,0,0,0,0,8,35,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,653428261.0,,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,6.0,2.0,1.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,50,38000000,en,8.105708,1994-11-17,118.0,Medium,120000000.0,1,0,1,1,5,1994.0,11.0,0,17.0,31944703.0,0,1.0,1,1,0,0,0,0,5,3,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,35739755.0,,16554699.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,51,560000,nl,1.572904,2008-01-30,102.0,Medium,1500000.0,0,1,1,0,10,2008.0,1.0,0,30.0,-50746591.0,0,,1,0,0,0,0,0,10,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,52,12000000,en,4.473326999999999,1965-07-01,160.0,Large,25333333.0,1,0,1,1,5,1965.0,7.0,0,1.0,40981593.0,0,1.0,1,1,0,0,0,0,5,2,0,4,1,3,1,0.0,0.0,1.0,1.0,1.0,0.0,25000000.0,60000000.0,3200000.0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,53,0,en,1.012665,1980-06-24,97.0,Medium,11000000.0,1,0,1,1,5,1980.0,6.0,0,24.0,74205073.0,0,1.0,1,1,0,0,0,0,5,6,2,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,76657000.0,79666653.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,54,0,en,5.410839,1988-01-15,98.0,Medium,17514553.0,1,1,1,1,1,1988.0,1.0,0,15.0,-50746591.0,0,1.0,1,1,0,0,0,0,1,5,5,0,0,4,2,0.0,0.0,0.0,0.0,1.0,1.0,,,102308889.0,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,55,20000000,en,8.759801,2016-02-19,107.0,Medium,46069568.0,1,0,1,1,12,2016.0,2.0,0,19.0,-15309317.0,0,4.0,1,1,0,0,0,0,12,0,0,11,3,23,3,,0.0,0.0,,1.0,1.0,,933959197.0,266000000.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,56,0,en,9.122717999999999,1993-07-02,95.0,Medium,36448200.0,1,0,1,1,7,1993.0,7.0,0,2.0,40981593.0,0,1.0,1,1,0,0,0,0,7,2,1,1,1,10,5,0.0,1.0,0.0,1.0,0.0,1.0,17514553.0,4104962.0,46434570.0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,57,0,fr,2.94798,2009-08-05,97.0,Medium,1056938.0,0,1,1,0,3,2009.0,8.0,1,5.0,-33273015.0,0,1.0,2,1,1,0,0,0,3,1,0,13,2,0,0,1.0,0.0,1.0,0.0,1.0,0.0,,55447968.0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
57,58,125000000,en,17.038823999999998,1997-06-20,125.0,Large,238207122.0,1,0,1,1,9,1997.0,6.0,0,20.0,74205073.0,0,2.0,2,1,0,0,0,0,9,3,3,7,6,18,6,0.0,0.0,0.0,1.0,1.0,1.0,25836616.0,134095253.0,261317921.0,8,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,8.0,26.0,9.0,2.0,4.0,6.0,13.0,12.0,6.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
58,59,0,en,1.882446,2008-06-24,95.0,Medium,119563.0,1,1,1,0,9,2008.0,6.0,0,24.0,74205073.0,0,1.0,1,1,0,0,0,0,9,0,0,0,0,0,0,0.0,,0.0,1.0,,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,60,14000000,en,3.909079,2002-03-08,95.0,Medium,25482931.0,1,0,1,1,20,2002.0,3.0,0,8.0,-7149862.0,0,1.0,1,1,1,0,0,0,20,7,4,3,3,4,3,0.0,0.0,0.0,1.0,1.0,1.0,108000000.0,9000000.0,210000000.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,61,150000000,en,23.065078,2006-11-14,144.0,Large,599045960.0,1,1,1,1,10,2006.0,11.0,0,14.0,31944703.0,0,3.0,5,1,1,0,0,0,10,8,6,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,82150642.0,,,5,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17.0,13.0,17.0,8.0,10.0,6.0,4.0,23.0,17.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
61,62,4000000,en,1.8010709999999999,1956-05-30,105.0,Medium,14400000.0,1,0,1,1,2,1956.0,5.0,0,30.0,21757736.0,0,1.0,1,1,0,0,0,0,2,1,1,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,63,0,en,6.3816120000000005,1998-01-16,124.0,Large,25232289.0,1,0,1,1,16,1998.0,1.0,0,16.0,-50746591.0,0,2.0,1,1,0,0,0,0,16,12,7,11,3,15,5,0.0,0.0,0.0,1.0,1.0,1.0,157387195.0,110879513.0,189859560.0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7.0,6.0,8.0,8.0,1.0,3.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63,64,5000000,en,7.743144,1989-07-28,100.0,Medium,14000000.0,1,0,1,1,10,1989.0,7.0,0,28.0,40981593.0,0,3.0,1,1,0,0,0,0,10,2,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,12232628.0,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
64,65,12000000,en,11.160699000000003,2013-09-21,115.0,Medium,17654912.0,1,0,1,1,11,2013.0,9.0,1,21.0,-37667937.0,0,2.0,1,1,0,0,1,0,11,17,1,8,6,4,1,1.0,0.0,0.0,0.0,1.0,1.0,91188905.0,72178895.0,6928068.0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,7.0,20.0,5.0,3.0,4.0,2.0,9.0,12.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
65,66,1500000,en,8.822275999999999,1988-02-26,92.0,Short,11806119.0,1,0,1,1,6,1988.0,2.0,0,26.0,-15309317.0,0,1.0,1,1,0,0,0,0,6,2,2,1,0,2,1,0.0,0.0,0.0,1.0,1.0,0.0,22812411.0,,333000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,67,12000000,en,5.145185,2010-01-14,108.0,Medium,204940.0,1,0,1,1,2,2010.0,1.0,0,14.0,-50746591.0,0,2.0,1,1,0,0,0,0,2,25,6,7,6,20,2,0.0,1.0,0.0,1.0,0.0,1.0,266728738.0,163670000.0,245066411.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
67,68,0,zh,6.303552,2013-10-04,133.0,Large,154120.0,0,0,1,0,5,2013.0,10.0,1,4.0,-28659422.0,0,3.0,3,0,0,0,0,0,5,2,2,2,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1332231.0,34786960.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,69,2000000,en,14.284787,1962-12-25,129.0,Large,13129846.0,1,0,1,0,17,1962.0,12.0,1,25.0,32322910.0,0,1.0,1,1,0,0,0,0,17,9,2,0,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,28900000.0,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,2.0,0.0,6.0,4.0,2.0,0.0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
69,70,85000000,en,2.238808,2006-06-03,104.0,Medium,158468292.0,1,1,1,1,9,2006.0,6.0,0,3.0,74205073.0,0,1.0,2,1,0,0,0,1,9,5,3,0,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,173013509.0,,,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,7.0,4.0,5.0,3.0,5.0,2.0,10.0,14.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
70,71,29000000,en,12.092096000000003,2005-03-04,103.0,Medium,21126225.0,1,0,1,1,18,2005.0,3.0,0,4.0,-7149862.0,0,7.0,2,1,0,0,0,0,18,3,2,6,5,17,4,0.0,1.0,0.0,1.0,0.0,1.0,,655011224.0,161626121.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
71,72,0,es,7.667491000000001,2004-02-06,126.0,Large,16756372.0,0,1,1,1,13,2004.0,2.0,0,6.0,-15309317.0,0,8.0,8,0,0,0,1,0,13,1,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,20908467.0,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72,73,11000000,en,8.290384,1990-04-05,85.0,Short,8266343.0,1,0,1,1,7,1990.0,4.0,0,5.0,-28405871.0,0,2.0,1,1,0,0,0,0,7,3,2,0,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,331816.0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
73,74,0,cs,0.919556,2004-03-30,90.0,Short,17393.0,0,1,1,0,5,2004.0,3.0,0,30.0,-7149862.0,0,,1,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,75,445000,en,2.482536,1976-03-31,84.0,Short,2300000.0,1,0,1,1,15,1976.0,3.0,0,31.0,-7149862.0,0,1.0,1,1,0,0,0,0,15,0,0,1,0,2,2,1.0,0.0,0.0,0.0,1.0,1.0,,136400000.0,7500000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
75,76,17000000,en,9.665251,2011-08-18,106.0,Medium,24922237.0,1,1,1,1,5,2011.0,8.0,1,18.0,-33273015.0,0,1.0,2,1,0,0,0,0,5,5,3,19,7,14,3,0.0,0.0,1.0,1.0,1.0,0.0,105178561.0,358372926.0,129000000.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
76,77,500000,ta,0.660663,2000-05-05,157.0,Large,500000.0,0,0,1,0,0,2000.0,5.0,0,5.0,21757736.0,0,,1,1,0,0,0,0,0,5,5,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,500000.0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,78,6000000,en,10.451986,1980-07-25,98.0,Medium,39846344.0,1,0,1,1,5,1980.0,7.0,0,25.0,40981593.0,0,2.0,1,1,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,79,0,en,2.6333990000000003,1981-12-18,122.0,Large,35610100.0,1,0,1,1,13,1981.0,12.0,1,18.0,32322910.0,0,2.0,1,1,0,0,0,0,13,9,5,0,0,2,0,0.0,1.0,0.0,1.0,0.0,1.0,126737428.0,,7100000.0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,80,1500000,en,6.636625,2016-09-15,102.0,Medium,779820.0,1,1,1,1,13,2016.0,9.0,1,15.0,-37667937.0,0,5.0,2,1,0,0,1,0,13,4,1,8,1,22,1,1.0,1.0,0.0,0.0,0.0,1.0,16829545.0,17336370.0,157107755.0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,5.0,5.0,10.0,2.0,6.0,0.0,31.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
80,81,15000000,en,4.9840800000000005,2002-12-14,118.0,Medium,9237470.0,1,0,1,1,13,2002.0,12.0,1,14.0,32322910.0,0,6.0,3,1,0,0,0,0,13,18,3,0,0,2,1,0.0,0.0,1.0,1.0,1.0,0.0,152368585.0,,,6,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,8.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
81,82,10284523,en,4.3490459999999995,2005-10-21,104.0,Medium,11588205.0,1,0,1,0,1,2005.0,10.0,1,21.0,-28659422.0,0,4.0,1,1,0,0,0,0,1,18,4,12,4,4,3,0.0,1.0,0.0,1.0,0.0,1.0,218613188.0,435000000.0,17096053.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
82,83,43000000,en,10.947957,2005-07-29,104.0,Medium,91974818.0,1,0,1,1,16,2005.0,7.0,0,29.0,40981593.0,0,6.0,2,1,0,0,0,0,16,8,5,6,2,7,5,1.0,1.0,0.0,0.0,0.0,1.0,151559.0,50892160.0,18591272.0,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16.0,8.0,19.0,8.0,3.0,4.0,6.0,15.0,12.0,6.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
83,84,28000000,en,7.482864999999999,1984-12-06,116.0,Medium,40400657.0,1,0,1,1,8,1984.0,12.0,1,6.0,32322910.0,0,1.0,1,1,0,1,0,0,8,8,2,4,4,2,1,0.0,0.0,1.0,1.0,1.0,0.0,470654000.0,12000000.0,34967437.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84,85,2000000,en,10.239941,2011-01-21,85.0,Short,13101672.0,1,0,1,1,9,2011.0,1.0,0,21.0,-50746591.0,0,2.0,2,1,0,0,0,0,9,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
85,86,50000000,en,7.260574,1995-06-09,109.0,Medium,152022101.0,1,0,1,1,4,1995.0,6.0,0,9.0,74205073.0,0,2.0,1,1,1,0,0,0,4,3,3,2,1,8,3,1.0,0.0,0.0,0.0,1.0,1.0,7286388.0,3960327.0,215394738.0,2,2,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
86,87,8000000,en,9.741644,1979-12-18,105.0,Medium,106260000.0,1,0,1,1,12,1979.0,12.0,1,18.0,32322910.0,0,1.0,1,1,0,0,0,0,12,7,2,2,2,1,1,0.0,1.0,1.0,1.0,0.0,0.0,70600000.0,50000000.0,70600000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,3.0,5.0,5.0,3.0,2.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
87,88,7500000,cn,12.314278,1995-01-30,91.0,Short,32392047.0,0,0,1,1,10,1995.0,1.0,0,30.0,-50746591.0,0,2.0,1,1,0,0,0,0,10,7,4,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,72179579.0,,,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,89,20000000,en,13.655178,2017-03-31,126.0,Large,13162475.0,1,1,1,1,7,2017.0,3.0,0,31.0,-7149862.0,0,3.0,3,1,0,0,0,0,7,18,11,2,1,13,8,1.0,0.0,0.0,0.0,0.0,1.0,630161890.0,5475058.0,36606743.0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
89,90,0,en,4.359884,1993-02-05,109.0,Medium,140081992.0,1,0,1,1,22,1993.0,2.0,0,5.0,-15309317.0,0,3.0,2,1,0,0,0,0,22,4,3,8,3,5,4,1.0,0.0,0.0,0.0,1.0,1.0,,129795554.0,71624879.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
90,91,30000000,en,25.261865,2003-10-10,111.0,Medium,180949000.0,1,1,1,1,15,2003.0,10.0,1,10.0,-28659422.0,0,3.0,1,1,1,0,0,1,15,10,1,7,7,6,2,1.0,1.0,1.0,0.0,0.0,0.0,238207122.0,161626121.0,238207122.0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27.0,8.0,29.0,15.0,4.0,7.0,6.0,24.0,21.0,17.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0
91,92,0,it,3.83196,2001-03-16,106.0,Medium,215339.0,0,0,1,0,3,2001.0,3.0,0,16.0,-7149862.0,0,2.0,1,0,0,0,0,0,3,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,93,35000000,en,1.690768,1995-09-20,135.0,Large,15000000.0,1,0,1,0,5,1995.0,9.0,1,20.0,-37667937.0,0,3.0,1,0,1,0,0,0,5,2,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,10006806.0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
93,94,0,en,14.322814000000003,2008-05-15,96.0,Medium,2724474.0,1,0,1,1,5,2008.0,5.0,0,15.0,21757736.0,0,1.0,1,1,0,0,0,0,5,0,0,1,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,95,15000000,en,18.184055999999998,2001-05-16,147.0,Large,20117339.0,1,0,1,1,16,2001.0,5.0,0,16.0,21757736.0,0,5.0,2,1,0,0,1,0,16,4,1,1,0,1,0,1.0,1.0,1.0,0.0,0.0,0.0,163169.0,6841570.0,,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,6.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
95,96,0,ru,0.181963,2012-12-09,72.0,Short,14353.0,0,0,1,0,0,2012.0,12.0,1,9.0,32322910.0,0,1.0,1,0,0,1,0,0,0,12,7,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,38862717.0,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,97,2500000,fr,2.942355,2011-11-14,98.0,Medium,3358.0,0,0,1,0,0,2011.0,11.0,0,14.0,31944703.0,1,6.0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,,,20374201.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
